"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","1995","Same",NA,"2464",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","1996","Same",NA,"2992",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","1997","Same",NA,"3505",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","1998","Same",NA,"3043",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","1999","Same",NA,"3205",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2000","Same",NA,"2207",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2001","Same",NA,"3483",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2002","Same",NA,"6139",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2003","Same",NA,"3527",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2004","Same",NA,"10795",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2005","Same",NA,"2735",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2006","Same",NA,"2765",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2007","Same",NA,"1657",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2008","Same",NA,"1870",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2009","Same",NA,"3139",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2010","Same",NA,"5530","589","0.893",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2011","Same",NA,"3224","473","0.854",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2012","Same",NA,"965","256","0.738",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2013","Same",NA,"3612","1197","0.669",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2014","Same",NA,"1529","997","0.347",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2015","Same",NA,"2925","1332","0.544",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2016","Same",NA,"2198","883","0.600",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2017","Same",NA,"1112","655","0.408",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2018","Same",NA,"1019","903","0.114",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2019","Same",NA,"1817","1575","0.133",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2020","Same",NA,"5042","3772","0.252",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2021","Same",NA,"1956","1452","0.257",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2022","Same",NA,"1668","1468","0.120",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","229","Washougal Fall (Tule) Chinook","2023","Same",NA,"2251","1688","0.250",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1967","Same",NA,"198",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1968","Same",NA,"99",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1969","Same",NA,"1936",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1970","Same",NA,"219",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1971","Same",NA,"189",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1972","Same",NA,"279",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1973","Same",NA,"535",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1974","Same",NA,"477",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1975","Same",NA,"631",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1976","Same",NA,"669",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1977","Same",NA,"72",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1978","Same",NA,"98",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1979","Same",NA,"489",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1980","Same",NA,"140",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1981","Same",NA,"223",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1982","Same",NA,"1571",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1983","Same",NA,"61",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1985","Same",NA,"51",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1986","Same",NA,"16",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1987","Same",NA,"79",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1988","Same",NA,"193",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1989","Same",NA,"60",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1990","Same",NA,"28",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1991","Same",NA,"28",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1992","Same",NA,"43",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1993","Same",NA,"35",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1994","Same",NA,"128",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1995","Same",NA,"23",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1996","Same",NA,"10",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1997","Same",NA,"107",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1998","Same",NA,"80",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","1999","Same",NA,"133",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2000","Same",NA,"30",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2001","Same",NA,"681",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2002","Same",NA,"835",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2003","Same",NA,"4276",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2004","Same",NA,"2583",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2005","Same",NA,"684",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2006","Same",NA,"407",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2007","Same",NA,"675",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2008","Same",NA,"538",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2009","Same",NA,"233",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2010","Same",NA,"1887","1369","0.275",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2011","Same",NA,"723","640","0.115",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2012","Same",NA,"593","555","0.064",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2013","Same",NA,"984","648","0.342",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2014","Same",NA,"1034","801","0.225",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2015","Same",NA,"773","375","0.515",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2016","Same",NA,"565","384","0.320",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2017","Same",NA,"747","402","0.462",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2018","Same",NA,"194","110","0.432",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2019","Same",NA,"627","383","0.400",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2020","Same",NA,"644","439","0.319",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall","242","Big White Salmon River Fall (Tule) Chinook","2021","Same",NA,"775","533","0.312",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1964","Same",NA,"3312",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1965","Same",NA,"5707",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1966","Same",NA,"4782",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1967","Same",NA,"5487",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1968","Same",NA,"2303",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1969","Same",NA,"4260",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1970","Same",NA,"9706",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1971","Same",NA,"22758",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1972","Same",NA,"21027",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1973","Same",NA,"8390",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1974","Same",NA,"7566",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1975","Same",NA,"4766",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1976","Same",NA,"3726",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1977","Same",NA,"5837",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1978","Same",NA,"3192",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1979","Same",NA,"8253",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1980","Same",NA,"2418",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1981","Same",NA,"3991",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1982","Same",NA,"3024",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1983","Same",NA,"3654",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1984","Same",NA,"2577",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1985","Same",NA,"4300",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1986","Same",NA,"3388",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1987","Same",NA,"5930",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1988","Same",NA,"7700",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1989","Same",NA,"7220",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1990","Same",NA,"2698",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1991","Same",NA,"2567",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1992","Same",NA,"2489",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1993","Same",NA,"2218",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1994","Same",NA,"2512",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1995","Same",NA,"2231",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1996","Same",NA,"1602",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1997","Same",NA,"2710",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1998","Same",NA,"2108",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","1999","Same",NA,"997",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2000","Same",NA,"2363",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2001","Same",NA,"4652",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2002","Same",NA,"13514",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2003","Same",NA,"10048",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2004","Same",NA,"4466",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2005","Same",NA,"2870",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2006","Same",NA,"2944",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2007","Same",NA,"1847",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2008","Same",NA,"1828",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall","218","Lower Cowlitz Fall (Tule) Chinook","2009","Same",NA,"2602",NA,NA,NA,NA,NA
